name;age;country;building_code;phone;address
Regina;45;Tanzania, United Republic of;760;(082 784 4428;Kyoto
Betta;2;Svalbard and Jan Mayen;160;+1	113) 0483163;Paris
Elsie;28;Wallis and Futuna;469;(538643-9046;Fort-de-France
Dominga;12;Dominican Republic;3;(162 949 8874;Pelotas
Kirbee;21;Algeria;383;+01 406 429᠎8417;Srinagar
Laurene;55;Tokelau;619;"+1946)﻿799 1875";Malabo
Margette;40;Uruguay;883;533 2213638;Iquique
Iseabal;9;Trinidad and Tobago;383;(544)710 4221;Makati City
Ira;24;Papua New Guinea;517;(245).7513982;Bangui
Nanete;28;Bulgaria;909;"+01 551)
152᠎4964";São Tomé
Berta;20;El Salvador;694;"297
680﻿8805";Tehran
Gratia;48;Åland Islands;397;(071 606 8615;Quito
Rani;47;Saudi Arabia;839;"802)
886 2963";Vientiane
Felice;58;Bahrain;251;(418 490 7090;Hilo
Ira;55;Somalia;644;(159)᠎180 1805;Yellowknife
Doralynne;58;Cyprus;392;"+1(338 445 9817";Manzini
Olwen;18;Cyprus;158;631	3705227;Bulawayo
Beatriz;41;Eritrea;932;"+1 546﻿271᠎1503";Seville
Nyssa;13;Sudan;358;"+01﻿746.271 3139";Buenos Aires
Elmira;24;Moldova, Republic of;514;"+1 (340) 706﻿6497";Malacca Town
Jackie;1;Macao;73;461)　861 6195;Kathmandu
Paule;17;Jamaica;19;(027 587 9517;Leeds
Zondra;34;Sri Lanka;5;982) 929 3455;Doha
Silvana;8;Sri Lanka;891;"+01 (5986108225";Gaza
Silvana;18;Cameroon;166;(214) 541 4473;Cannes
Collen;20;Ukraine;976;+01	(948.012 2151;Chennai
Bernardine;10;New Zealand;604;+1 (700 1655795;Nouméa
Queenie;57;Lesotho;411;+01 (945).822 0730;Invercargill
Sashenka;19;Hong Kong;649;(737 536 6207;Innsbruck
Albertina;40;Sri Lanka;555;+01 (538᠎469 4533;Tbilisi
Talya;12;Gabon;236;"(398)﻿368 3928";Basse-Terre
Flory;45;Benin;587;"+1
(028
545 8237";Istanbul
Riannon;4;Korea, Republic of;901;"+01 (764) 271
6184";Beirut
Arlena;60;Virgin Islands, U.S.;779;(024 439 2371;Zagreb
Deedee;48;Guinea-Bissau;917;"(968-8947816";Almaty
Anica;29;Afghanistan;222;(565 446 6715;Kraków
Nadine;1;Montserrat;702;(901) 379-2107;Iqaluit
Riannon;24;Germany;259;607 344᠎9241;Batticaloa
Andeee;11;India;200;(978) 043 0133;Yakutsk
Kayla;5;Mauritania;996;+01 (305) 654 2642;Bratsk
Mignon;46;Micronesia, Federated States of;133;603.5069614;Mecca
Kore;39;Madagascar;195;+01 (971) 603᠎1095;St. Louis
Fawne;50;Paraguay;181;078-011-0084;Seoul
Bee;42;Turkey;369;(950 045 6275;Nouakchott
Tiffie;52;Zimbabwe;711;+01 (721) 787 8640;Strasbourg
Selia;11;France;696;"+1 (536) 918﻿4780";The Hague
