name;age;country;building_code;phone;address
Marline;30;Faroe Islands;967;+1 (647 500 9206;Handan
Noelle;48;Croatia;331;+1(810 9229645;Regina
Claresta;7;Uzbekistan;513;949) 405 2911;Islamabad
Dania;25;Wallis and Futuna;32;233 293 8218;Ushuaia
Marika;58;Estonia;793;(795) 135 3335;Cali
Violet;6;Poland;175;+01 (470)-480-3869;El Aaiún
Britni;12;Greenland;433;(587 521 9911;Manila
Linzy;15;Comoros;830;(241652 9394;Sacramento
Aurelie;52;Chad;193;"+01(539) 818
4479";Manaus
Ellette;59;Portugal;391;773 4493184;Yekaterinburg
