name;age;country;building_code;phone;address
Thalia;3;Moldova, Republic of;648;+01 (977 321 7764;Melbourne
Johna;28;Ethiopia;796;+01 (808) 685 2872;Pekanbaru
Sherrie;26;Samoa;497;(435) 598 4063;Chongqing
Fayre;60;South Georgia and the South Sandwich Islands;988;+1　707 197 6190;Basra
Lolita;37;French Southern Territories;113;+1 690) 331 4589;Durango
Doralynne;3;Bhutan;71;167) 416　5989;Boa Vista
Susette;14;Norfolk Island;417;"+1﻿540) 904 5163";San Juan
Mariele;52;Cook Islands;347;+01　(774 998 1506;Beijing
Cristine;24;"Lao People""S Democratic Republic";947;"+1 4920354037";Kaliningrad
Marita;41;Japan;127;+1 128	279 4172;Kaohsiung
Etta;21;Mexico;41;"+01546 869 4295";Mexico City
Vanessa;1;Iraq;994;"+1
(126167 9184";Cali
Maridel;15;French Southern Territories;691;+01(490 376.4287;Yerevan
Babita;38;Pakistan;744;(116 555 9097;Tehran
Ericka;52;Netherlands;64;(867)205 8836;Nouméa
Nananne;38;Dominica;12;(321 018 0790;Chengdu
Tierney;39;Austria;683;473 614 0359;Yakutsk
Paulita;24;Solomon Islands;154;"+1 168058 7650";Wollongong
Penelopa;39;Lesotho;483;+01 (418) 968 8686;Udon Thani
Binny;60;Germany;520;"+01504) 375 5047";Las Vegas
Dania;49;Sri Lanka;49;(231 172 5588;Siem Reap
Donnie;56;Cambodia;821;"(413)﻿926	9889";Punta Arenas
Blinni;5;Mayotte;583;"041) 546
1774";Guadalajara
Lyssa;8;United Kingdom;688;(811) 019 3715;Wichita
Mariele;47;Equatorial Guinea;842;+1 (559) 000 7093;Belmopan
Dode;52;Papua New Guinea;319;"+01(640 999
6457";Sana'a
Brana;47;Aruba;254;272) 072 8542;Port Said
Juliane;35;Kiribati;979;090) 013 5583;Dublin
Sibella;46;Micronesia, Federated States of;396;+1 (540) 7999440;Almaty
Meriel;31;Hong Kong;388;(954 904 4701;Belize City
Xylina;35;Bouvet Island;45;(840　935 6038;Tijuana
Corry;21;Mauritius;538;+01	428)᠎4499977;Kolkata
Philis;36;Saint Vincent and the Grenadines;335;+1 (390 330᠎9180;Pago Pago
Allis;26;Malta;355;+1 958 808 2255;Shenzhen
Shaylyn;8;Oman;777;(023 204 6081;Palma
Carlie;4;Uzbekistan;403;+01 204 511-3404;Lusaka
Rani;9;Liechtenstein;891;+1 (250) 734 0527;Rosario
Dale;28;Madagascar;152;(777 739 6810;Zhengzhou
Darlleen;27;Guinea-Bissau;790;"380246
9107";Port Vila
Ketti;26;Mauritius;929;+01 209)-591 6417;Castries
Lynde;57;China;527;+01 368) 306 4897;Honiara
