name;age;country;building_code;phone;address
Dennie;58;France;174;(390 777 2533;Antwerp
Deloria;60;Eritrea;760;863) 436	0380;Wellington
Shandie;1;Kenya;263;"333
409 2928";Guangzhou
Marylou;54;Samoa;750;(386)᠎217　9651;Yangon
Corry;9;Mauritius;37;"173)﻿506᠎2764";Seattle
Luci;50;Belize;674;(894 839 6113;Lyon
Theodora;51;Bouvet Island;605;+01 (053)	322 6531;Athens
Roslyn;41;Virgin Islands, U.S.;27;+1 (385) 948 7564;Kaliningrad
Neila;8;Iceland;68;321) 034 2076;Semarang
Karlee;2;Greece;853;+01 722)᠎294	6351;Nanning
Rhoda;23;"Korea, Democratic People""S Republic of";883;+01(401) 086 1272;Nairobi
Tatiania;32;Israel;735;"(017
772 3550";Conakry
Andree;20;Tokelau;428;464 664-1721;Kabul
Mary;38;Algeria;428;"476)﻿273 1632";Karachi
Corly;38;Nepal;842;+01 180) 700	2263;Kuwait City
Nickie;50;Virgin Islands, U.S.;377;+1 (582564 8721;Honolulu
Monika;3;Japan;967;+1	373) 833	3889;Kobe
Claudina;18;Taiwan, Province of China;141;"956) 8472413";Belmopan
Gilda;51;Uzbekistan;481;(247) 772 5377;Liverpool
Odessa;50;Colombia;830;(401) 035 9668;Sacramento
Arlina;20;Papua New Guinea;389;+01 (673019 5175;Washington
Verla;7;Niger;471;+01 411 201 1049;Novosibirsk
Charissa;27;Senegal;508;(335 506 5633;Kraków
Melanie;2;Jersey;925;"(962)
320.7696";Macau
Vivia;17;United Arab Emirates;612;"(058
809 1263";Patna
Devina;44;Uruguay;37;+1 201.013 7906;Osaka
Tori;42;Syrian Arab Republic;511;(859 906.3390;Vilnius
Evaleen;47;Brunei Darussalam;971;322 654 2014;Gaborone
Marcy;5;Botswana;894;"+01 (836457　8194";Nagoya
Corene;6;El Salvador;346;+01 272) 5965471;Detroit
Chastity;15;Hong Kong;280;(127 899 8755;Dalian
Melina;6;Belgium;431;"(834	486
1243";Hangzhou
Vivia;37;Sweden;682;"+1 (939)544 7426";Cartagena
Amalie;21;Holy See (Vatican City State);934;(814) 651 4069;Espoo
Florie;10;Samoa;135;+1 704) 284 4747;Düsseldorf
Louella;42;Sierra Leone;805;"+01 968)
944 1546";Cincinnati
Isa;52;Central African Republic;503;+01 497 479 7297;Denver
Cherilyn;58;Luxembourg;469;"+1 (868﻿263 2039";Guayaquil
Jacenta;53;Gambia;971;197) 303 5129;Koulikoro
Therine;50;French Polynesia;355;+01 976) 791᠎3715;Tianjin
Hollie;20;Congo;546;"+01 079) 991﻿6764";Karachi
Binny;32;Bolivia;955;(282) 5169209;Nuuk
Eadie;42;Germany;570;"+01865) 255
4533";Patna
Olwen;51;Morocco;593;+01 (769 260 1073;New Orleans
Inga;33;Central African Republic;276;+1 754) 057 2930;Ulan Bator
Edyth;54;Austria;353;+1	(164) 114 5558;Abuja
Nonnah;49;Djibouti;166;331).609　4122;Bandar Seri Begawan
Rhoda;43;"Cote D""Ivoire";135;+1 (250) 067-1440;Doha
Sissy;26;Kuwait;618;+01 (065) 498 1572;Birmingham
Lucille;12;Åland Islands;329;+01292 727 2013;Rosario
Konstance;15;Malta;321;744 191 3547;Bridgetown
Tera;54;Algeria;471;"+01 (549)﻿0937329";Mumbai
Millie;32;Saint Kitts and Nevis;587;(849-506　3516;Vancouver
Glynnis;12;Russian Federation;657;(957 434 8499;Amritsar
Winny;6;Virgin Islands, U.S.;85;"+01 276)
462 3048";Yogyakarta (city)
Sindee;31;Guam;610;880 355 9371;Xi'an
Daryl;12;Åland Islands;741;+01 (247) 509 9850;Auckland
Sissy;59;Costa Rica;433;(680) 789 0036;Ushuaia
Almeta;46;Montserrat;153;"510353
9920";Okinawa
Corina;34;Norway;188;+01 277) 3103303;Warsaw
Dede;10;Bouvet Island;200;+01　(441) 574 4591;Hanoi
Lauryn;24;Albania;574;735 596.8381;Petropavlovsk-Kamchatsky
Orsola;26;Guinea;361;"(030) 9190708";Marrakech
Meg;7;Taiwan, Province of China;528;403 073 0143;Majuro
