name;age;country;building_code;phone;address
Lorenza;15;Bahamas;608;+1 (044	652　0745;Ludhiana
Evita;34;Fiji;284;+1　771)-311 7003;Belize City
Orsola;49;Eritrea;271;+01 (213 110 2808;Bursa
Demetris;26;India;700;+1᠎(648)-110 5563;Baltimore
Lynnea;2;Kiribati;999;"+1 (574) 727﻿7195";Petropavlovsk-Kamchatsky
Alex;27;United Arab Emirates;825;+1 (333) 534 1785;Rochester
Meriel;53;"Korea, Democratic People""S Republic of";217;+1 220) 496 2192;Cape Town
Brianna;46;Iceland;230;520 960 9954;Pyongyang
Blinni;13;Nepal;752;(797311 9340;Bandar Seri Begawan
Sophia;55;Taiwan, Province of China;428;090) 858	9584;Shenzhen
Consuela;42;Seychelles;561;"+01392 116 0787";Tiraspol
Ardys;57;Argentina;326;+1 (696) 033	3181;Adak
Veda;4;Chile;890;(279) 903 9965;Jaipur
Elbertina;19;Somalia;230;(848.509 0761;Columbus
Babita;60;Antarctica;387;783)-230 2739;Casablanca
Hope;6;Saudi Arabia;746;"+01522 321﻿5144";Kolkata
Jasmina;34;Solomon Islands;490;503 529᠎4257;Leeds
Gratia;51;Eritrea;541;+01 (014 535 9606;Cali
Katuscha;59;Dominica;750;+1 (019 487 2486;Wuhan
Brietta;8;Portugal;222;+01 494) 914	3700;Alofi
Sashenka;7;Grenada;300;+1 974 469 2854;Koror
Brena;33;Uzbekistan;339;+01 682)	749 1770;Riverside
Kristina;48;Holy See (Vatican City State);472;+1 (782 140 3767;Mendoza
Rebeca;8;Nigeria;604;(485)　628 5525;Valdivia
Fredericka;22;El Salvador;630;(347) 511-6163;Düsseldorf
