name;age;country;building_code;phone;address
Sean;59;Sri Lanka;398;602)-325 2683;Dar es Salaam
Blake;9;Denmark;688;(765 675 3295;Jinan
Kirbee;3;Comoros;731;+01 973) 770.8781;Port Hedland
Kathy;52;United States Minor Outlying Islands;326;"(401) 069
9769";Port of Spain
Leona;45;Viet Nam;938;+1 (000 118 8525;Macau
Melanie;54;Nauru;455;884) 310 8736;Adelaide
Nanete;51;Puerto Rico;605;+01 525605 2928;Tijuana
Rayna;13;Cook Islands;436;372 592᠎4824;Abu Dhabi
Tori;1;Saint Helena;913;(079 247 3345;Asunción
Rani;52;Mexico;465;+01 (884) 072᠎5662;Zanzibar City
Hollie;28;Faroe Islands;25;+1 698 635 5437;Fortaleza
Imojean;42;British Indian Ocean Territory;789;(559) 387 0398;Kharkiv
Katuscha;58;Ghana;517;"+1(257) 559᠎9193";Petropavlovsk-Kamchatsky
Brooks;35;Malaysia;790;(687 087 0847;Guwahati
Theodora;42;Sri Lanka;117;+1 (679) 4737107;Lubumbashi
Jenda;18;Indonesia;734;+01 800 844 2414;Virginia Beach
Christy;52;Macao;229;+1　(256 182 4549;Tórshavn
Emelina;48;Congo, The Democratic Republic of the;159;"+1 (301)061﻿2773";Amman
Tybie;1;Peru;158;"(676 604﻿5128";Memphis
Krystle;50;Nicaragua;260;278692 2214;Salt Lake City
Vonny;32;Antigua and Barbuda;282;979) 3271133;Saint-Pierre
Joy;17;Burundi;572;+01 (096) 828	0218;Pago Pago
Kristina;19;Belize;881;840 542 8604;Campo Grande
Amara;1;Iran, Islamic Republic Of;50;"(364) 798﻿3321";Anadyr (town)
Lorenza;50;Peru;889;+01(717 4007574;Kaohsiung
Fred;60;Liberia;971;401.2455211;Prague
Lucille;42;Montserrat;414;+1 049-190 5442;Freetown
Oralee;60;Eritrea;453;+01᠎(449　278-6139;Banjul
Nicoli;23;Netherlands;119;+1	(042 2894861;Lubumbashi
Amii;6;Benin;827;"+1 659 178﻿2776";South Tarawa
Ofilia;8;Germany;838;"+01(329)﻿646 9968";Porto Alegre
Sashenka;46;Egypt;577;135 821 6367;Skopje
Kimberley;37;Nauru;119;+1	(807 437 1072;Rio de Janeiro
Leeanne;44;Tuvalu;104;"+01572
793　0012";Ushuaia
Magdalena;60;Kazakhstan;798;+01 691) 297-5248;Changchun
Leia;39;Cayman Islands;472;(950) 259　5370;Rockhampton
Lesly;1;Guinea;946;(181 277 5772;Monrovia
Jerry;25;Finland;428;"0750729799";Port Said
Basia;15;Australia;849;"954)899 8405";Thessaloniki
Norine;18;British Indian Ocean Territory;859;(341).929 0909;Dushanbe
Damaris;56;Brazil;788;+01 947 099 9317;Faisalabad
Gretal;42;Maldives;299;(521 675 6142;Vatican City
Wanda;16;Jordan;313;+1 270) 266 1141;Karachi
Maryellen;45;Japan;932;(761 173	0331;Recife
Raf;19;Macao;421;"+01﻿250)﻿773	9384";Arequipa
Peri;1;Mauritius;564;"+01712 980 3315";Jakarta
Kayla;56;Fiji;655;"+1
(952) 786 2177";Khartoum
Marcy;38;Japan;514;+1 (502 202 9564;Seoul
Dode;25;France;849;(359 974 3912;Zhengzhou
Beth;8;Bangladesh;971;"+1889 765　0136";Xi'an
Karina;30;Sao Tome and Principe;623;"293) 0971115";Tokyo
Sindee;48;Greece;450;(749 330.4547;Campo Grande
Mireielle;37;Cocos (Keeling) Islands;708;(946) 349 2768;Lusaka
Adelle;30;South Georgia and the South Sandwich Islands;23;+1 (745 219 9368;Nukus
Charlena;52;Holy See (Vatican City State);614;"+01
(774 414 6381";Mexicali
Heddie;9;Wallis and Futuna;3;959).051 8758;Cuiabá
Wilma;47;Netherlands Antilles;505;456) 762-3386;Guadalajara
Sara-Ann;4;Cocos (Keeling) Islands;961;+1 (068717 3220;Barranquilla
Kristina;55;Saudi Arabia;478;600)011 4858;Portland
Millie;37;Turkmenistan;775;+1 631 1982769;Nouméa
Bobinette;58;Kiribati;890;+1 (568 235 2172;Mamoudzou
Asia;58;Guatemala;940;"+01 (409﻿766-7548";Fredericton
Fanny;18;Australia;968;+1 (250 719　6731;Pittsburgh
Tina;50;New Caledonia;685;(533 121 6677;Nukus
