name;age;country;building_code;phone;address
Dode;7;Jamaica;484;010᠎626 6831;İzmir
Jsandye;20;Uganda;99;(158) 027　7582;Calgary
Morganica;51;Puerto Rico;331;322)741 4856;Istanbul
Gusella;1;Barbados;593;"+01 (225　0409605";Tagbilaran
Marylou;23;Libyan Arab Jamahiriya;992;156	088 2380;Rawalpindi
Romona;53;Indonesia;941;(304.256-1817;Houston
Ira;28;Malta;784;+1 664) 651 4355;Belmopan
Nariko;45;Grenada;508;+1 138) 849 0920;Honolulu
Antonietta;34;"Lao People""S Democratic Republic";475;"(315 606﻿7490";Yakutsk
Berta;4;Armenia;406;+01 (245329 6606;Cairo
Brianna;26;Croatia;153;"(592 298﻿6618";Dongguan
Janey;40;Ukraine;782;198 629 9490;Luxor
Doralynne;46;Singapore;58;(722) 495 0898;Indianapolis
Barbara;56;Sweden;207;+1 6143519327;El Aaiún
Lucy;34;Belgium;948;313 617	8994;Indianapolis
Donetta;17;Netherlands Antilles;940;(926) 271	3892;Santiago de Cuba
Deirdre;15;"Cote D""Ivoire";946;(301 514 9883;Mogadishu
Merle;31;Comoros;713;(423) 013᠎7185;Suez
Lauryn;3;Suriname;641;+01(857)462 6766;Lubumbashi
Sheree;24;Sri Lanka;733;+01 789 731 9769;Serekunda
Ethel;48;Australia;295;(731) 145 0795;Toulouse
Di;4;Grenada;777;+1 203 204᠎4889;Atlanta
Pearline;17;"Lao People""S Democratic Republic";353;+1	596) 542 3334;Quebec City
Jinny;25;Guinea-Bissau;343;"+01
(414) 652 3841";Düsseldorf
Lorie;25;Swaziland;562;934	692.8239;Charlotte
Chloris;43;Guatemala;86;+01᠎(679 717 2309;Wellington
Julieta;59;Heard Island and Mcdonald Islands;790;537　908 7053;Veracruz
Oona;57;Guernsey;303;346).942 4465;Kandy
Sam;25;Falkland Islands (Malvinas);126;446 298 6235;Antwerp
Ingrid;20;Greenland;395;(210 1576599;Vaduz
Babita;13;Monaco;926;"+01
(018)﻿903 2938";Honolulu
Jessamyn;30;Trinidad and Tobago;537;+1 844) 643 8869;Niamey
Heddie;15;Lithuania;423;134451 6199;Tamale
Sybille;14;Russian Federation;515;160)	989᠎1220;Guwahati
Annecorinne;51;Bahrain;797;+01 605 387 7772;Espoo
Jessamyn;27;Christmas Island;588;+1 293 1027481;Livingstone
Sashenka;46;Wallis and Futuna;400;+1　(414 168 6055;Muscat
Correy;59;Panama;112;+1 594) 454 0714;La Serena
Elmira;34;Cameroon;693;482-330 4290;Gaza
Marnia;23;Kazakhstan;360;(153 203 1260;Nanjing
Morganica;16;Gambia;277;950 9355858;Baghdad
Catrina;35;Senegal;651;186) 248 5829;Sydney
Barbi;50;Qatar;687;"+1 296)﻿430 7291";Ilhéus
Bibby;60;Hungary;216;+1 (335) 319　6325;Omdurman
Ezmeralda;52;Germany;180;+1 (200) 372　1741;Cali
Roxane;5;Algeria;662;+01 646 148 8269;Strasbourg
Libbie;31;Mayotte;59;"529﻿486.0249";Forked River
Jerry;42;Western Sahara;721;"(405165 1676";Phuket (city)
Jordan;15;Angola;941;+01 348 165.1312;Dibrugarh
Jobi;7;Syrian Arab Republic;977;+1	(189 4826094;Vitória
Alameda;55;Heard Island and Mcdonald Islands;79;"+1 234) 491﻿0200";Ambon
Cristabel;24;Malaysia;67;+01 (935 477᠎1081;Lahore
Zia;29;Falkland Islands (Malvinas);85;"+1᠎8258768153";Gdańsk
Ninnetta;54;Virgin Islands, British;465;+01 217) 723 2464;Adamstown
Marnia;10;Heard Island and Mcdonald Islands;488;936 587 2169;Patna
Lenna;54;Tunisia;367;"+1 (342﻿6716490";Gibraltar
Nollie;33;Liberia;486;"+1﻿793 923 7188";Caracas
Linzy;8;Eritrea;164;+01(059)	615 9827;Rabi Island
