name;age;country;building_code;phone;address
Allyce;11;Norfolk Island;711;+1 (543)591 1511;Lviv
Blondelle;25;Turkey;323;"+1(797) 069 8162";Pune
Jacenta;39;Portugal;392;(036 338 7928;Mwanza
Melanie;15;Syrian Arab Republic;348;(693 1098392;Port Hedland
Ethel;46;Jordan;960;+1 (935 959 9866;Denpasar
Molli;40;American Samoa;149;+01 059) 905 4131;Bridgetown
Lanna;25;Ecuador;372;"(353) 9897036";Siem Reap
Wilma;56;Guyana;570;(347 018 2333;Ashgabat
Emylee;35;Netherlands Antilles;359;"975)141 7454";Sri Jayawardenapura-Kotte
Ilse;19;Kuwait;609;"+01 458﻿957 6213";Budapest
Annora;30;Hong Kong;797;+01 (846) 459.9064;Valparaíso
Lily;10;Martinique;478;+1 (478 687	3441;Quebec City
Kerrin;58;China;643;"+01
(946)380 4108";Hargeisa
Margarette;53;Cameroon;710;"+01᠎(017950.1551";Amsterdam
Di;55;Vanuatu;856;402) 020 1405;Praia
Kirstin;14;New Caledonia;507;(638)-141 3023;Mandurah
Arlena;13;Austria;800;722) 749 0384;Lyon
Roseline;54;Sudan;228;(927 264 7382;Tampa
Blinni;27;Tunisia;860;170) 357 3121;Valdivia
Jany;13;Nauru;531;(543) 3936639;Surat Thani
Lynea;25;Algeria;721;+01᠎323)-5242644;Cincinnati
Gerrie;16;Saint Helena;641;(215)᠎768 1013;Ndola
Bill;17;Macedonia, The Former Yugoslav Republic of;17;"+1(664) 195　1412";Suva
Farrah;14;Uruguay;106;233 3116917;Lagos
Gisela;21;Eritrea;799;"426)
980 4327";Quebec City
Lesly;7;Ecuador;37;"+1	843) 088﻿5490";Miami
Jenilee;43;Malawi;738;+1 423 6057170;Udon Thani
Madalyn;59;Tokelau;971;"+01﻿493 695 3256";İzmir
