name;age;country;building_code;phone;address
Meghann;12;Nigeria;141;"220)﻿811 4981";Auckland
Karly;22;United Arab Emirates;248;+1 790) 732 9515;Chişinău
Libbie;8;United Kingdom;159;+1 585 677 9052;Mumbai
Yolane;37;Cambodia;618;"(351)﻿163᠎4738";Kanpur
Gwenneth;21;Croatia;871;+01 605 4319313;Bloemfontein
Sybille;26;Svalbard and Jan Mayen;312;(117 824	6901;Bangui
Lizzie;35;Turks and Caicos Islands;990;"755﻿395 0298";Pune
Babita;30;Turkmenistan;405;+1(401) 419᠎2694;Miami
Consuela;45;Bolivia;776;(219 153 2662;Cartagena
Micheline;32;Malawi;818;(521) 951 1376;Tirana
Kittie;7;Netherlands;362;+01 642) 916 7027;San Carlos de Bariloche
Tani;40;Senegal;940;624) 001 9073;Pontianak
Darlleen;45;Venezuela;595;+01 (970 663 2370;Durango
Bettine;40;Guinea-Bissau;377;+1 (724) 062 8043;Bucharest
Katharina;8;United Arab Emirates;896;+1 005642 0147;Da Nang
Aurore;17;Montserrat;98;(142 621 7298;Gibraltar
Mariann;41;Guernsey;556;+1 298)-031᠎1794;Serekunda
Ardeen;17;Cayman Islands;338;(371) 711	2758;Antwerp
Tatiania;1;United States Minor Outlying Islands;723;+1 757) 872-0541;Rabi Island
Susette;12;Poland;919;+1 582) 708	2483;Charlotte
Lindie;6;Paraguay;130;+01 (139 120 3705;Ipoh
Laure;45;Australia;890;"604) 6771001";Gold Coast
Krystle;54;Israel;18;(562) 6110351;Lhasa
Kayla;36;Ireland;983;"407 483
3964";Lviv
Jenda;54;Poland;297;537) 739 6603;Zagreb
Kial;44;Burkina Faso;970;901 478 6556;Ushuaia
Roslyn;57;Malta;1;+01 (008)	003　9148;Mandurah
Ardeen;8;Norfolk Island;821;+1 (508).904 2190;Medellín
Jean;53;Bahrain;346;+1 188 035 8514;Banda Aceh
Bernardine;33;Aruba;39;804 887 2744;Buffalo
Nonnah;19;Cayman Islands;306;+01 256) 335 6851;Doha
Ann-Marie;17;Morocco;639;(033) 8304614;Huế
Mary;18;Lithuania;785;+1 (115 584 0596;Santa Cruz de Tenerife
Tonia;58;Germany;117;119) 195 9635;Livingstone
Helsa;14;"Korea, Democratic People""S Republic of";857;(277) 370 1720;Yerevan
Maye;14;Paraguay;319;"+01 (912 675﻿3703";Barcelona
Janenna;7;Romania;889;(357205 4540;Hanoi
Zaria;48;United Kingdom;401;941) 540 4108;Iquitos
Renie;3;Senegal;641;(131 285 4194;Saskatoon
Barbi;2;Colombia;379;(683) 7874646;Charlottetown
Dennie;12;Tajikistan;536;(445 966 0347;Concepción
Adriana;14;Aruba;373;"(377)-254
3369";Chennai
Georgetta;13;Saint Lucia;80;340 682 0277;Nukulaelae
Quintina;37;Bhutan;144;+01 348)-289 2338;Sucre
Gilda;25;Gambia;985;687 069 8551;Baghdad
Isa;20;Nicaragua;533;931᠎754-7889;Alor Star
Bertine;48;Turkey;992;+01 356) 476 6122;Manila
Amii;50;Guernsey;393;"+01 429
290 4302";Detroit
Deirdre;37;Indonesia;581;+01 739 991	5253;St. George's
Sallie;25;Korea, Republic of;72;(523	036.9961;Calgary
Kittie;21;Saint Lucia;444;+01 442) 011 2668;Padang
Dacia;9;Tokelau;357;"+01764 946 1183";Kaesong
