name;age;country;building_code;phone;address
Brianna;32;Italy;977;+1(741᠎232 2457;Invercargill
Adele;30;Seychelles;291;(248 631 3763;Mendoza
Leona;56;Cyprus;164;(799) 584 0753;Canberra
Amara;12;Sweden;965;+1 (817) 002 5691;Niamey
Trudie;25;Guatemala;681;"6385633849";Manama
Netty;36;Bolivia;775;879) 787 2930;Linz
Augustine;4;Antarctica;105;+01 809 019᠎6956;Barranquilla
Daphne;3;Martinique;348;+1 (949 670 3329;Guadalajara
Elora;40;Ghana;908;249 725 3258;Palembang
Kelly;28;Guyana;813;+01 (030	893 5566;Chuí
Britte;50;Tokelau;581;+01 354) 189 3865;Chittagong
Ida;36;Indonesia;217;+1 (606)342 4513;Simferopol
Katuscha;46;Uruguay;289;"+01
778866 0390";Belize City
Jessamyn;49;Slovakia;60;+1 (091) 398 1878;Puerto Williams
Ekaterina;13;Denmark;241;(077 746	2895;Hargeisa
Elvira;13;Pitcairn;293;"450) 926﻿4549";Casablanca
Asia;58;"Lao People""S Democratic Republic";46;+01 340) 364 0016;Tianjin
Joy;16;New Caledonia;68;155) 647 7401;Okinawa
Inga;28;Tonga;675;+01021).937	4946;Chittagong
Roslyn;59;Holy See (Vatican City State);414;975) 952 1930;Jinan
Rhea;44;Monaco;988;442).144 3245;Luanda
Helsa;47;Palestinian Territory, Occupied;596;"916)680﻿0870";Toronto
Celene;34;Romania;59;(095 744 4779;Handan
Daune;29;Australia;601;448 1271453;Saint Petersburg
Carree;24;Senegal;534;(974)᠎311.4221;Apia
Shauna;18;Svalbard and Jan Mayen;723;+01 885 313᠎9039;Moscow
Basia;31;Armenia;505;"+01842᠎590 0382";Edmonton
Chloris;58;United Arab Emirates;255;"+1 630) 086
9995";Johannesburg
Phylis;23;Bulgaria;758;"+1　518﻿991 5133";Padang
Shannah;54;Saint Pierre and Miquelon;999;575) 207 4518;Hanoi
Catrina;40;Togo;101;260 888 0888;Nantes
Esmeralda;49;Congo, The Democratic Republic of the;972;"910395 1118";Salt Lake City
Emmey;45;Burundi;127;+01 (568)407 1901;Bangkok
Damaris;46;Australia;690;+01 (974)　219 1846;Saint Petersburg
Heida;53;Mauritius;692;+01 (520 372 9590;Tskhinvali
Dennie;56;Afghanistan;203;"(447
300 2491";San Diego
Corly;16;Kyrgyzstan;638;(994) 836 7960;Bratislava
Rori;60;Belize;412;"(685)᠎807
6220";Forked River
Oralee;4;Benin;228;"(292512
0317";Raleigh
Ebonee;25;Bulgaria;250;(476 661 1745;Stuttgart
Kary;59;Macedonia, The Former Yugoslav Republic of;336;+1 030) 684 5000;Dunedin
Julieta;14;Madagascar;424;934) 3895120;Ulan Bator
Iseabal;49;Bhutan;733;311) 752 3226;Charlotte
Jillayne;36;Cuba;603;"746)
006 6396";Tskhinvali
Joane;51;Japan;917;(925 144 6949;Shigatse
Livvyy;42;Cyprus;323;130)738　1948;Thiès
Camile;55;Denmark;553;+01 712) 567 1819;Athens
Louella;48;Cape Verde;824;091 514-2566;Libreville
Johna;12;Spain;639;+1(442 439 3951;Valparaíso
Fayre;25;Botswana;746;"+1 (985249　6230";İzmir
Tami;10;Venezuela;534;+01 073 373 8710;Harare
Tatiania;29;Denmark;458;+01 909 016.6411;Serekunda
Gerianna;4;United Kingdom;509;785 952 4938;Algiers
Konstance;38;Jersey;495;(477)᠎244 1400;Perm
Karena;58;Malawi;295;(753) 735 7731;Tripoli
Deane;5;RWANDA;575;+1 (206) 805 9958;Alor Star
Joy;10;"Cote D""Ivoire";682;"+1
801 2726165";İzmir
Zaria;24;Barbados;544;(747) 855 1235;Thimphu
Elka;32;Niue;645;522 056 3524;Cairo
Laure;16;Malawi;537;(080)	436 7001;Castries
Brianna;27;Antarctica;493;(540) 792 1964;Maceió
Phylis;52;Saint Vincent and the Grenadines;197;(615)-846 5608;Cockburn Town
Mellicent;37;Kiribati;136;"(399
518　2332";Luxembourg (city)
Nerta;59;Libyan Arab Jamahiriya;1000;980795 9773;Shenyang
Jaime;13;Philippines;63;+01 702) 162 8446;Iqaluit
Roslyn;26;Åland Islands;417;592 321 6722;Antofagasta
