name;age;country;building_code;phone;address
Althea;3;Namibia;802;+1 (981).322 6918;Las Palmas de Gran Canaria
Meg;9;Greenland;926;111) 934-4952;Beijing
Rubie;25;Congo, The Democratic Republic of the;228;+01 (381 656᠎6704;Cartagena
Mary;51;Grenada;208;(3158494306;Roseau
Almeta;13;Lithuania;121;451) 774 4986;London
Vita;36;Saudi Arabia;207;"+01 442﻿621﻿8410";Ankara
Willetta;27;Lesotho;968;(024) 290 0814;Berlin
Annice;18;Serbia and Montenegro;578;"+1 (140932 4469";Tampere
Magdalena;13;Cambodia;190;(646-202-4594;Muscat
Eadie;27;Greece;493;(932) 228 4160;Accra
Rhea;18;Anguilla;365;(833) 764 4934;Tagbilaran
Caritta;30;Martinique;471;+01 (348) 537 2615;Stuttgart
Brooks;59;"Lao People""S Democratic Republic";96;381561 8817;Phnom Penh
Jorry;56;Belize;604;"+1 (890)﻿111.8217";Ambon
Aeriela;9;Costa Rica;662;"+1 894 253﻿4323";Bern
Orelia;16;Monaco;347;297 783 1949;Douala
Jany;39;Saudi Arabia;545;+01 (070 905 6054;Naples
Helsa;59;Micronesia, Federated States of;962;+01 (214) 688 0820;Kanpur
Pearline;28;Latvia;380;+01　(665) 032 2208;Osaka
Etta;7;Seychelles;173;"+1 484)9037868";Prague
Tamqrah;3;Brazil;901;+1 (715704.9886;Marseille
Aaren;56;Azerbaijan;452;"(252﻿036 0237";Huế
Antonietta;50;RWANDA;916;(458) 001 8396;Libreville
Dagmar;1;French Guiana;84;"+01 (865)
395 2541";Tashkent
Ginnie;9;Anguilla;377;+1 (065)-765 8171;Mogadishu
Cassondra;59;"Lao People""S Democratic Republic";250;+1 (874　677 8194;Graz
Rosabelle;53;Sao Tome and Principe;577;+01257᠎713 7253;Phnom Penh
Elfreda;5;Slovakia;294;"(437)-422
2449";Macapá
Camile;13;Samoa;518;(673) 341 1781;Bulawayo
Esmeralda;50;Congo, The Democratic Republic of the;380;"(978-188﻿5509";Kolkata
Ulrike;1;Turkmenistan;372;119) 849　2012;Malabo
Abbie;41;France;51;371 579 9268;Dublin
Elyssa;58;Qatar;561;471) 776 9529;Riverside
Sadie;59;Niue;827;+01　738 380 7292;Chuí
Joy;18;Costa Rica;53;+1 732) 963	6878;Tripoli
Debee;28;Slovakia;194;+1　676)　230-1345;Ipoh
Clarice;25;Sri Lanka;523;+1	252 194 5194;Port-au-Prince
Brianna;52;Cyprus;611;+01 (298 142 9867;Tunis
Rori;37;Honduras;790;+1 339 281 2798;El Paso
Cherrita;27;Algeria;969;214) 868᠎9960;Kuwait City
Bill;56;Virgin Islands, British;649;521 177 2116;Rabi Island
Dyann;24;Slovakia;2;"+01﻿(846 9436848";Kano
Lorie;11;Greece;42;(032) 910 2271;Frankfurt
Frieda;13;Malta;997;(136) 971 4555;Luanda
