name;age;country;building_code;phone;address
Netty;29;Monaco;953;(598 699　6709;Peshawar
Etta;35;Guernsey;270;(154) 645 1906;Guangzhou
Rozele;42;Bahamas;192;230 711 6816;Copenhagen
Barbi;19;South Georgia and the South Sandwich Islands;454;+1(401) 062 2767;Atlanta
Hyacinthe;21;Greenland;746;+01 759 289　2307;Yekaterinburg
Hope;2;Mayotte;221;(945) 093 5169;Bandar Seri Begawan
Aubrie;32;Japan;503;"+1 849)﻿428 9514";Hat Yai
Merry;13;Aruba;137;"(577﻿938	8873";Hiroshima
Berget;45;Fiji;985;429)᠎239 3936;Barcelona
Justinn;29;Sri Lanka;992;(713) 836	6536;Shillong
Frances;49;Slovakia;12;"+1874)015.9534";Lagos
Micheline;47;Christmas Island;754;618 087 0517;Muscat
Tressa;48;Lesotho;253;+1 681) 119 3254;Makassar
Cam;17;Malawi;793;(024 4693866;Bulawayo
Demetris;17;Barbados;764;(641 500 2843;Belgrade
Willetta;41;Bhutan;752;+1 679᠎880	7164;Nairobi
Joelly;3;Belgium;436;+1 (461)᠎696 5559;Concepción
Ida;39;Cambodia;991;"+01 633
178 5558";Luxor
Hettie;1;Mongolia;770;+1 (859 852 0549;Huế
Kirbee;11;Cook Islands;674;+01 089)-696	1790;Majuro
Farrah;59;Oman;324;+1 468᠎476 1013;Taichung
Andree;5;Bahamas;832;"+01
918 102᠎1734";Prague
Binny;19;Gambia;545;882) 969 2865;Tashkent
Pierette;10;Antigua and Barbuda;917;"841 115
7021";Macapá
Teriann;47;Saint Pierre and Miquelon;743;(900)　260 1973;George Town
Calla;11;Belarus;200;"(237)490 3449";Charlottetown
Rosaline;32;Haiti;382;+01 794 946 7022;Portland
Fredericka;4;Finland;656;"+1﻿(470066 7081";Andorra la Vella
Dorene;47;Anguilla;800;978) 929 1774;Mecca
Jeanna;22;Tonga;976;(027 113 5486;Lusaka
Mariele;50;Solomon Islands;470;+1 (176 482.6604;Osaka
Wynne;4;South Georgia and the South Sandwich Islands;623;+01 456 213 2920;Iloilo City
Madeleine;59;Kyrgyzstan;192;"+1 (480.3653048";Barcelona
Kathy;55;Mongolia;503;031 736᠎6687;Bogotá
Ingrid;29;Norfolk Island;385;+01᠎(102	809	1335;Saint-Pierre
Daphne;21;Seychelles;906;"869﻿705 1220";San Carlos de Bariloche
Ezmeralda;58;Venezuela;529;+01 (664) 203-8275;Sapporo
Chere;54;Malta;557;+01 8900912878;Graz
Tani;50;Pitcairn;121;"(356 093
5742";Alofi
Minne;10;Norfolk Island;97;"+01᠎(791)323 9577";Tabriz
Maye;3;Bulgaria;848;"(735﻿429	4728";Malacca Town
Valli;19;Falkland Islands (Malvinas);692;"+1919 843 2942";Antwerp
Juliane;49;Ghana;82;(916) 524 0578;Lomé
Georgetta;45;Burkina Faso;443;(020 007 4846;Ludhiana
Ingrid;31;Equatorial Guinea;203;+01	219).747 3451;Stepanakert
Moyna;19;Hong Kong;258;(205 962 6577;Kuching
Corina;20;Botswana;418;501 4663933;Phuket (city)
Anestassia;32;Ukraine;967;+1 639 782 3765;Cuiabá
Johna;33;Nauru;562;"+1(081﻿588
8261";Prague
Janeczka;3;Niue;690;+1 (800)272 6197;Guatemala City
Malina;22;Solomon Islands;955;"+01 (149
981 1518";Kiev
Odessa;5;Turkmenistan;178;+1 (616030 6820;Newcastle
Calla;55;Honduras;163;+1 005	313 8800;Dushanbe
Stacey;32;Serbia and Montenegro;14;"(486　265﻿1955";Edmonton
Dawn;46;Honduras;58;"(302)
503 7272";Canberra
Jessy;10;Dominica;814;"+1﻿197)　802-7932";Amritsar
Audrie;37;Italy;837;+1 (417)᠎8001240;Guangzhou
Lusa;35;Martinique;776;(185)	684 6155;Puebla
Jere;39;Northern Mariana Islands;792;"919)﻿328 3998";St. Louis
Ebonee;46;Monaco;34;"+1(158 0867820";South Tarawa
Sissy;47;Qatar;391;(154 929 2540;Cartagena
Britni;20;Azerbaijan;769;554) 741 5717;Sapporo
Eolanda;33;Belize;401;+01 995846 1433;Livingstone
Giustina;5;Cameroon;62;(554) 224᠎7722;Maceió
Jaclyn;49;Bolivia;10;+01 619 824 9380;Cork (city)
Kimberley;32;Suriname;436;"+1 197) 7516194";Hilo
Caressa;28;Antarctica;931;"+01
(906) 496 8649";Quetzaltenango
