name;age;country;building_code;phone;address
Rayna;51;Sweden;677;+01 793　678 5216;Yekaterinburg
Feliza;56;Suriname;613;502)338 3413;Handan
Nonnah;16;AndorrA;243;+1 914) 802.4648;Bandung
Darci;11;Ecuador;728;274 257 3737;South Tarawa
Georgetta;39;Central African Republic;593;"+01᠎(373910 7591";Mbabane
Emmey;16;Kenya;485;+1 (024 336 3472;Kunming
Lila;3;United Arab Emirates;188;(110	292	6523;Munich
Hildegaard;36;Åland Islands;491;+1(047 152 3730;Omsk
Kate;39;Belgium;647;+1 608)᠎705 6310;El Paso
Hope;16;Aruba;14;"+01 (254	095
7341";Porto
Rosabelle;11;Cocos (Keeling) Islands;62;+01 103 690-1176;Padang
Siana;36;Burundi;222;797) 903 9259;Hilo
Florencia;39;Niger;504;"621)
626 7927";Sarajevo
Henriette;43;Bouvet Island;906;"+1﻿244)394 8422";Providence
Sybille;38;French Polynesia;725;+1 243᠎087 2176;Stockholm
Claudina;47;Iran, Islamic Republic Of;895;+01 587127 4881;Caracas
Jessamyn;12;Uganda;786;+1 (777) 339 0967;Dibrugarh
Beth;19;Gibraltar;711;"+01(544).374.5824";Kota Kinabalu
Collen;35;Virgin Islands, British;268;275) 760 8144;Tabriz
Moyna;52;Saint Vincent and the Grenadines;457;449) 024᠎3187;Mashhad
Gratia;42;Saudi Arabia;979;(164 070 9852;Greenwich
Desirae;9;Libyan Arab Jamahiriya;592;(422 096 1766;Manaus
Robbi;41;New Caledonia;405;"+01﻿(054 058-2836";Ottawa
Fernande;20;Faroe Islands;753;+01 (381) 290.9960;Jaipur
Leeanne;53;Gibraltar;365;"+01
(869 559 5483";Fortaleza
Quintina;58;Sri Lanka;935;+1　148) 614 4416;Portland
Kamilah;44;Uzbekistan;528;+1 (975	464 7189;Kuching
Alameda;21;Reunion;999;+1500) 357 7219;Kansas City
Sybille;31;Guernsey;953;"724 8715953";Cockburn Town
Jessy;46;Sierra Leone;108;+1 (152 990	0334;Pekanbaru
Orsola;17;Saint Lucia;130;051) 595 7041;Douala
Layla;41;Iraq;497;(236 689 1288;Dushanbe
Shell;36;Mozambique;516;(222)-242 1931;Vatican City
Aurore;8;Lesotho;424;+01 312) 675 1644;Belfast
Laurene;15;Moldova, Republic of;436;"+1539 408 2428";İzmir
Darlleen;41;Macedonia, The Former Yugoslav Republic of;474;605 677 0220;Fortaleza
Trixi;35;Suriname;89;"+1﻿270 0449863";Tabriz
Margette;47;Comoros;40;"(290) 289﻿8802";Antwerp
Alameda;57;Albania;546;905)	473 6104;Split (city)
Mireielle;5;Czech Republic;107;+01 767).143 7377;Paramaribo
Janey;58;United States Minor Outlying Islands;419;"583)573﻿8922";Vilnius
Amelia;36;Malaysia;501;+01 056 1843070;Davao City
Liana;46;Faroe Islands;470;742).975 2811;Belgrade
Magdalena;4;Oman;309;027)	322 1549;Medan
Sonni;22;Mali;459;+01 (645) 056	6088;Beijing
Jany;45;Myanmar;464;"+1
154) 656 7495";Winnipeg
Esmeralda;13;Ecuador;192;(267).401　8797;Linz
Valera;21;Afghanistan;111;+1 282)-422.4331;Kaesong
Ethel;15;Argentina;46;"+01(638547 1940";Wonsan
Kellen;37;Morocco;378;+1 195) 161 5750;Road Town
Rebeca;22;Tunisia;690;"+1(234) 805 0953";Moroni
Gui;1;Seychelles;402;(455)882 6344;Ulan Bator
Hope;33;French Polynesia;215;"+1 (342﻿0832494";Raleigh
Tilly;55;Moldova, Republic of;865;+01 (106 284 1497;Khartoum
Flo;13;Serbia and Montenegro;150;(027 065 5070;Perm
Sam;37;Jordan;204;"+1
648) 912 6329";Kharkiv
Nollie;58;Brunei Darussalam;781;+1　577 887 7949;Suez
Ana;47;Cuba;340;+1 (262 9302294;Suva
Therine;56;Guyana;97;+01 250᠎568 2171;Fredericton
Tori;12;Thailand;318;+01 (752) 412-6113;Kiev
Lindie;60;"Cote D""Ivoire";728;056) 648 3424;Mashhad
Sharai;17;United States Minor Outlying Islands;874;+01	979　116 5956;Memphis
Oralee;18;Lesotho;262;554 807 1085;Denver
Catharine;39;Comoros;464;+01 (142 801	6366;Mendoza
Letizia;6;Uzbekistan;90;027 359 8221;Ponta Delgada
