name;age;country;building_code;phone;address
Allis;59;Antigua and Barbuda;128;513 5326912;Aberdeen
Sadie;6;Liberia;839;049)-5388515;Koror
Shirlee;11;Bangladesh;108;+1 417 050 8383;Tehran
Dawn;32;Bermuda;40;(252 953 9887;Hanover
Yolane;35;Viet Nam;184;+01 831) 252 2631;Kunming
Rochette;56;Palestinian Territory, Occupied;990;+1 798-656 6526;Pattaya
Constance;16;French Polynesia;336;"+1
(357
123 0858";Marrakech
Ottilie;23;Greece;244;+1 (497)　247 0423;Da Nang
Codie;18;Kiribati;711;"+1﻿(191 557 9919";Bloemfontein
Philis;41;Burundi;597;105 852 9377;Durango
Harmonia;2;Vanuatu;482;+01 (711) 7419761;Fredericton
Nicoli;52;Cameroon;161;+01 394 716 2746;Luxor
Jeanna;39;Lesotho;465;"+01﻿(103)
523 2679";Thimphu
Elbertina;23;Mali;545;"(476 9633245";Columbus
Edee;30;Libyan Arab Jamahiriya;559;+01 (182) 372 4698;Zamboanga City
