name;age;country;building_code;phone;address
Sallie;56;Finland;609;"+01﻿610 005 3875";Manzini
Justinn;20;Congo;289;727) 976 5770;Raleigh
Violet;44;Indonesia;606;+01 917)818 7814;Lucknow
Doralynne;34;Micronesia, Federated States of;462;(421 055 3344;Douala
Sybille;13;Saint Kitts and Nevis;151;(692).400 3874;Siem Reap
Tarra;58;Egypt;987;+1823 199 4761;Dalian
Lauryn;14;Venezuela;747;"+1 (215 3878844";Guwahati
Claudina;34;Mozambique;748;591᠎471 2537;Amman
Max;30;Senegal;548;"(9119073230";Dili
Karlee;38;Timor-Leste;751;+01 (928) 758 1953;Bursa
Tybie;21;Slovenia;929;+01 542) 710 2714;Malé
Halette;43;Finland;745;"(771)675 1702";Taichung
Wilma;1;Monaco;288;(629) 731 0342;Stepanakert
Rivalee;24;Gibraltar;300;"+1(486)947 8899";Port Moresby
Christy;57;Qatar;532;(751) 510 9281;New Orleans
Elvira;23;Tonga;119;+1 (358	856 9512;Quebec City
Trudie;30;Trinidad and Tobago;500;+1 (270) 284	4017;Douglas
Kara-Lynn;13;Germany;36;"(794)
751 4806";Calgary
Michaelina;15;Benin;893;+1 036) 777 7303;Willemstad
Jan;22;Guyana;822;(520	519᠎1308;Barranquilla
Rosaline;16;Macao;351;+01 (271 378 4191;Invercargill
Constance;33;Isle of Man;38;+1 250) 821 7281;Srinagar
Berget;26;Lithuania;419;"021﻿5682217";Abu Dhabi
Marjie;26;Venezuela;297;"+01 265﻿3181687";Quezon City
Asia;8;Mayotte;883;+1 (282)-9598540;Alexandria
Marsiella;24;Samoa;166;+01 542) 781	7469;Las Palmas de Gran Canaria
Emma;56;Eritrea;103;"+01
200᠎882 1940";Hong Kong
Roseline;27;Qatar;336;849) 125 4642;Kuwait City
Agathe;7;Colombia;566;"571)﻿317᠎0473";Bulawayo
Zia;9;Maldives;803;059) 030᠎0811;Qingdao
Noelle;10;Italy;161;+01774)　383᠎3491;London
Ebonee;24;Paraguay;384;"+1﻿875﻿309﻿0379";Libreville
Phedra;29;Qatar;741;"+01﻿(188) 089᠎0995";Melbourne
Lenna;3;Switzerland;569;+1᠎396) 567 4932;San Antonio
Halette;16;Denmark;738;+1	102)2633592;Cartagena
Lanna;12;Netherlands;481;+01᠎706 452 6976;Harare
Kamilah;2;Mayotte;532;"(424)﻿331 3877";Kaohsiung
Susan;53;El Salvador;290;+1 (097 691 9299;Tiraspol
Theodora;31;Gambia;864;714) 098 2684;Kaohsiung
Maurene;38;Greenland;648;993)	225 1159;Lhasa
Netty;33;Honduras;7;+1 072.686 7857;Minsk
Joy;32;Nepal;193;"511 028﻿0283";Bratsk
Jessamyn;5;Grenada;31;360)　674.7439;Pittsburgh
Vevay;18;Equatorial Guinea;571;"+1(705003 2807";Xi'an
Tybie;1;Solomon Islands;354;"+01(157
950 3005";Semarang
Fredericka;55;Peru;254;+1 (812) 002 9952;Magadan
Lyssa;21;Solomon Islands;972;+01 364) 607 8488;Anadyr (town)
Codie;55;Serbia and Montenegro;360;(034) 621 8865;Budapest
Gwyneth;59;Hungary;254;542 197 7648;Fairbanks
Florencia;38;Grenada;948;+01 (604) 227 3836;Enugu
Lily;8;Switzerland;293;"+1　(178) 865﻿4592";Zanzibar City
Talya;5;Gabon;606;(577) 863　0904;Mogadishu
Letizia;58;New Zealand;859;+1 474) 179 3530;Konya
Krystle;60;Jersey;242;"+1 (548) 121
7375";Phoenix
Genevra;54;Finland;261;+1 (448) 974 9563;Quebec City
Roxane;35;Belgium;849;"+1
263986 3968";Amsterdam
Henriette;7;Timor-Leste;885;289) 540 9891;Iquitos
Lila;49;Qatar;986;+1 231 260	7392;Odessa
Viki;33;Turkmenistan;712;(625 515 5854;Freetown
Kore;1;Myanmar;167;+01　687) 296 9642;Yaoundé
Pierette;3;Barbados;90;+01	674) 156　0459;Ottawa
Susan;17;Micronesia, Federated States of;746;+01(055) 641	5325;Adana
Gusella;41;Colombia;482;+1 (320 021 3636;Lubumbashi
Melina;1;Singapore;912;584-548	8475;Townsville
Diena;27;Singapore;333;+1298 552 6762;Quebec City
