name;age;country;building_code;phone;address
Sabina;19;Afghanistan;206;"943)
276 7133";Siem Reap
Cyndie;19;Russian Federation;262;(381　019᠎1360;Yaoundé
Johna;14;Sri Lanka;852;102)᠎444.3527;South Tarawa
Carmencita;24;"Korea, Democratic People""S Republic of";21;(767	224.7388;San Fernando
Aryn;48;Palau;775;+01 (323).508 2322;Pelotas
Rebeca;21;Wallis and Futuna;390;+1(762) 046 9817;Sydney
Wendi;56;Eritrea;503;"+01
607᠎4517236";Sacramento
Jorry;14;Georgia;524;061)077 6642;Houston
Pollyanna;56;Indonesia;953;109).771 5617;Guangzhou
Elsie;17;United States Minor Outlying Islands;287;+01 579-122 3484;Dili
Regina;35;Singapore;21;274 508 6295;Bratislava
Adele;9;Papua New Guinea;580;"(500
370 7847";Recife
Annora;58;Guernsey;454;(500) 548 5865;Tagbilaran
Rozele;7;Turkey;603;+1 136 789 5178;Nukulaelae
Lauryn;14;Mongolia;473;"+1 033)﻿054 6136";Shijiazhuang
Petronia;24;Gambia;916;"+01
643669 8938";Austin
Dominga;48;Guadeloupe;49;642) 380 2463;London
