name;age;country;building_code;phone;address
Angelique;47;Timor-Leste;429;"+01(504)-037᠎2508";Malmö
Delilah;5;Germany;764;"(138)
328-5376";Belfast
Renie;31;Estonia;309;814 926 5858;Seattle
Alameda;20;Estonia;219;"+1	734 199
8658";George Town
Doralynne;20;Bermuda;510;+01 106 8030412;Tampere
Atlanta;28;United States Minor Outlying Islands;26;949) 559 4574;George Town
Kayla;31;Albania;856;758 783 3083;Tokyo
Jemie;20;Libyan Arab Jamahiriya;144;460) 113 1043;Veracruz
Chloris;22;Brunei Darussalam;916;+1 230)᠎201 6190;Niamey
Bill;44;Ukraine;739;(270 762 8034;Fukuoka
Pierette;39;Liberia;238;"+1 (686
641 2315";Frankfurt
Farrah;7;Guatemala;411;+1	(621 678 2571;Córdoba
Esmeralda;27;Cameroon;313;512 782.3774;Belize City
Cathie;54;United States Minor Outlying Islands;401;"+1 (4871781367";Nashville
Aurelie;9;Bulgaria;196;747 894 5983;Leeds
Fernande;38;Georgia;114;+1 (713) 965 7969;Siem Reap
Ida;21;India;445;610) 137᠎9340;Ciudad del Este
Bobinette;53;Sri Lanka;968;(792) 393.7192;Nakhon Ratchasima
Jaclyn;46;Tuvalu;457;+1 862 373 0790;Juneau
Nannie;22;Korea, Republic of;42;(745).5247369;İzmir
Sara-Ann;29;Benin;72;+1 649 983 8465;Conakry
Susan;28;Ireland;661;356 269-6603;Lagos
Addia;1;Palestinian Territory, Occupied;79;(278) 352 7002;Malabo
Gloria;59;Timor-Leste;102;+1 501) 973 0939;Belgrade
Carol-Jean;2;Guinea;175;(223 888 5892;Surat
Miquela;32;Swaziland;27;465 3135883;Avarua
Pamella;4;Greenland;203;894) 990 2642;Fukuoka
Lenna;28;Guadeloupe;894;(406 513 0131;Toronto
Lulita;42;New Caledonia;372;559᠎8152877;Oklahoma City
Henriette;46;Singapore;602;"440)
481᠎5077";Weno
Teddie;24;Bahrain;542;(343) 112 9535;Nukulaelae
Renae;25;Niger;460;"+01 (149
747 5684";Lhasa
Margarette;28;Saint Kitts and Nevis;589;"+01᠎384984 1077";Namangan
Anestassia;54;Montserrat;475;(267 7990810;Douglas
Romona;46;El Salvador;867;"+01 (220
0768389";Antofagasta
Harrietta;39;Guinea;689;(486) 276-7638;Yokohama
Starla;19;Hong Kong;454;+1	(236-365 2733;Leipzig
Jeanna;59;Algeria;882;+01 (828) 6868217;Makati City
Jany;21;Bahrain;681;"+01﻿807 053 8615";İzmir
Ernesta;31;Bahrain;304;+01(721) 068 8243;Graz
Ardenia;28;Niger;824;+01 (987)	334 9745;Gaziantep
Cecile;29;Comoros;959;+1 (805 398 1856;Toulouse
Flo;44;"Cote D""Ivoire";88;"390)﻿016	3543";Saipan
Gerianna;59;Kyrgyzstan;597;+01 263) 027 6240;Malacca Town
Robbi;43;Mayotte;860;+01 455) 581　2450;Quetzaltenango
Ulrike;39;Mali;496;337) 053 9731;St. John's
Florencia;32;Antarctica;310;"+1 (184)	465
3421";Muscat
Rosene;37;Pakistan;74;+01 (181 0622973;Dodoma
