name;age;country;building_code;phone;address
Cathyleen;47;Pitcairn;413;"+1 (437)	8616111";Kawasaki
Rubie;45;Comoros;263;"+1 477) 5396459";Medan
Carree;25;Belize;397;+1 (943 838 0216;Mexico City
Jackie;27;Macao;700;"432 833
2343";Cebu City
Audrie;42;Central African Republic;744;+1 777) 362 1500;San Francisco
Silvana;31;Australia;500;+01 400 161 8127;Cusco
Kirbee;49;Antarctica;762;"758﻿298 0212";Leipzig
Elka;45;New Zealand;499;051) 323 2462;Zapopan
Sam;43;Denmark;493;"+1 (192 390﻿3606";Nuuk
Ellette;40;"Korea, Democratic People""S Republic of";116;(355) 1427615;Castries
Alejandra;21;Mozambique;388;788409 9142;Memphis
Aubrie;33;Taiwan, Province of China;715;+01227 323 2669;Bandung
Sandie;53;Colombia;481;+01	202) 505 7892;Charlottetown
Gaylene;19;French Polynesia;133;+01196) 543 0913;Vancouver
Celisse;55;Afghanistan;340;+01 031 6230756;Astana
Catrina;4;Guinea;834;"(344) 970﻿9536";Chengdu
Marcy;18;Bermuda;302;490)896 7492;Mersin
Di;55;Austria;320;+01030 520 8845;Magadan
Giustina;2;Martinique;298;(752) 997᠎8497;Bucharest
Sophia;20;South Georgia and the South Sandwich Islands;911;+01 (077 4991528;Mbabane
Sophia;31;Kiribati;237;(693 172 0861;Rio Branco
Hallie;23;Palestinian Territory, Occupied;933;(194 428 6914;Wichita
Merle;11;Canada;159;+1	304) 856 3159;Sana'a
Dacia;10;China;778;(587.024 0016;Thessaloniki
Selma;44;Macao;110;(285) 348 4039;Dalian
Goldie;46;Nicaragua;272;+01᠎947 219.1509;Basra
Hallie;43;Venezuela;698;"149) 569
2732";Banda Aceh
Carree;50;Azerbaijan;205;+01 834　571 4189;Surat Thani
Jaclyn;17;Liberia;683;635) 176 7347;Nakhon Ratchasima
Laurene;50;Kazakhstan;861;(853704 8220;Odessa
Hallie;25;Marshall Islands;294;+01 594 862 9716;Sri Jayawardenapura-Kotte
Romona;39;Faroe Islands;215;+1(300 570 9511;Port Blair
Julieta;29;Serbia and Montenegro;591;+01 315)　308 9186;Ushuaia
Tani;26;Central African Republic;852;"+01 (931﻿056 4509";Salt Lake City
Mahalia;42;Guinea-Bissau;402;+01(881 279 3127;Dalian
Corry;35;Ethiopia;432;292074	1611;Rockhampton
Robinia;25;Sudan;416;+01 (409)238 8504;Yaren District
Sibella;17;Nepal;877;624) 012 0234;Warsaw
Sidoney;8;Cape Verde;709;+01 (037) 643 9035;Miami
Beth;48;Ireland;862;(662	398.0601;Prague
